timestamp,paymentId,rail,status,rawCode,canonicalCode,origin,responseShape,mapped,durationMs
2025-03-13T16:01:41.000Z,MER-PAY-202500525-008107,SCT,FAILED,BAL.LIMIT.EXCEEDED,DAILY_LIMIT_EXCEEDED,CORE,STRUCTURED,YES,304
2025-05-29T17:43:33.000Z,MER-PAY-202500303-005342,SCT_INST,FAILED,TM01,CUTOFF_TIME_EXCEEDED,RAIL,STRUCTURED,YES,3227
2025-05-01T19:01:12.000Z,MER-PAY-202500405-001327,SCT_INST,SUCCESS,,,,SUCCESS,,2576
2025-04-16T03:44:19.000Z,MER-PAY-202500401-007127,SCT_INST,FAILED,CONNECTION_ERROR,RAIL_CONNECTION_FAILED,CONNECTOR,STRUCTURED,YES,510
2025-04-23T12:19:17.000Z,MER-PAY-202500321-002059,SCT_INST,SUCCESS,,,,SUCCESS,,6530
2025-04-02T23:07:58.000Z,MER-PAY-202500512-004840,SCT_INST,FAILED,AC06,BLOCKED_ACCOUNT,RAIL,STRUCTURED,YES,1622
2025-05-03T18:45:44.000Z,MER-PAY-202500314-006250,SCT,FAILED,BE04,MISSING_CREDITOR_ADDRESS,RAIL,STRUCTURED,YES,3367
2025-05-02T08:03:31.000Z,MER-PAY-202500313-002363,SCT_INST,SUCCESS,,,,SUCCESS,,4826
2025-05-11T03:39:05.000Z,MER-PAY-202500317-004098,SCT,FAILED,MS03,REASON_NOT_SPECIFIED,RAIL,STRUCTURED,YES,1313
2025-05-25T19:57:47.000Z,MER-PAY-202500421-004354,SCT,FAILED,BE04,MISSING_CREDITOR_ADDRESS,RAIL,STRUCTURED,YES,3538
2025-04-16T01:19:57.000Z,MER-PAY-202500307-008094,SCT,FAILED,BAL.INSUFFICIENT,INSUFFICIENT_FUNDS,CORE,STRUCTURED,YES,673
2025-03-22T22:19:39.000Z,MER-PAY-202500310-006647,SCT,FAILED,TIMEOUT,RAIL_TIMEOUT,CONNECTOR,STRUCTURED,YES,11803
2025-03-05T15:47:39.000Z,MER-PAY-202500428-005220,SCT,FAILED,BE04,MISSING_CREDITOR_ADDRESS,RAIL,STRUCTURED,YES,1145
2025-03-10T20:09:57.000Z,MER-PAY-202500513-002954,SCT,SUCCESS,,,,SUCCESS,,4420
2025-03-18T14:55:59.000Z,MER-PAY-202500519-008857,SCT,FAILED,CUST.SANCTIONED,CUSTOMER_SANCTIONED,CORE,STRUCTURED,YES,841
2025-03-30T12:16:27.000Z,MER-PAY-202500522-008306,SCT_INST,FAILED,OFAC.HOLD,OFAC_HOLD,CORE,STRUCTURED,YES,1901
2025-03-07T06:58:39.000Z,MER-PAY-202500422-005072,SCT,FAILED,MS03,REASON_NOT_SPECIFIED,RAIL,STRUCTURED,YES,839
2025-03-28T13:57:58.000Z,MER-PAY-202500506-004264,SCT,FAILED,AG01,TRANSACTION_FORBIDDEN,RAIL,STRUCTURED,YES,1370
2025-05-06T20:57:42.000Z,MER-PAY-202500507-001353,SCT,SUCCESS,,,,SUCCESS,,3649
2025-03-04T05:58:34.000Z,MER-PAY-202500409-005734,SCT_INST,FAILED,AM04,INSUFFICIENT_FUNDS,RAIL,STRUCTURED,YES,2544
2025-05-23T02:21:31.000Z,MER-PAY-202500507-003084,SCT,SUCCESS,,,,SUCCESS,,6939
2025-04-10T00:18:34.000Z,MER-PAY-202500506-001355,SCT,SUCCESS,,,,SUCCESS,,4076
2025-04-04T17:53:55.000Z,MER-PAY-202500327-003220,SCT,SUCCESS,,,,SUCCESS,,5313
2025-05-05T02:15:35.000Z,MER-PAY-202500413-007690,SCT,FAILED,AML.HOLD,AML_HOLD,CORE,STRUCTURED,YES,1577
2025-04-30T03:15:20.000Z,MER-PAY-202500501-006092,SCT_INST,FAILED,AC06,BLOCKED_ACCOUNT,RAIL,STRUCTURED,YES,971
2025-03-05T05:18:32.000Z,MER-PAY-202500523-008395,SCT,FAILED,CUST.SANCTIONED,CUSTOMER_SANCTIONED,CORE,STRUCTURED,YES,1845
2025-05-16T02:59:54.000Z,MER-PAY-202500410-006098,SCT,FAILED,AC04,CLOSED_ACCOUNT,RAIL,STRUCTURED,YES,2319
2025-05-20T10:03:11.000Z,MER-PAY-202500512-002563,SCT,SUCCESS,,,,SUCCESS,,7900
2025-04-13T12:58:56.000Z,MER-PAY-202500514-002138,SWIFT,SUCCESS,,,,SUCCESS,,5483
2025-04-27T15:53:58.000Z,MER-PAY-202500405-002855,SCT_INST,SUCCESS,,,,SUCCESS,,7921
2025-05-26T07:05:06.000Z,MER-PAY-202500516-007492,SCT_INST,FAILED,TIMEOUT,RAIL_TIMEOUT,CONNECTOR,STRUCTURED,YES,10158
2025-03-30T01:24:58.000Z,MER-PAY-202500310-007247,SCT_INST,FAILED,TIMEOUT,RAIL_TIMEOUT,CONNECTOR,STRUCTURED,YES,10585
2025-05-23T04:02:51.000Z,MER-PAY-202500514-001800,SWIFT,SUCCESS,,,,SUCCESS,,4628
2025-04-23T19:08:20.000Z,MER-PAY-202500412-001737,SCT_INST,SUCCESS,,,,SUCCESS,,4428
2025-05-15T16:46:15.000Z,MER-PAY-202500520-006768,SCT,FAILED,TIMEOUT,RAIL_TIMEOUT,CONNECTOR,STRUCTURED,YES,10873
2025-04-10T01:29:44.000Z,MER-PAY-202500522-007881,SCT_INST,FAILED,AUTH.REQUIRED,ADDITIONAL_AUTH_REQUIRED,CORE,STRUCTURED,YES,921
2025-05-15T11:11:21.000Z,MER-PAY-202500328-003201,SCT,SUCCESS,,,,SUCCESS,,1957
2025-05-27T10:43:59.000Z,MER-PAY-202500320-005058,SCT_INST,FAILED,TM01,CUTOFF_TIME_EXCEEDED,RAIL,STRUCTURED,YES,1368
2025-03-30T17:24:13.000Z,MER-PAY-202500309-000740,SWIFT,SUCCESS,,,,SUCCESS,,1283
2025-04-29T11:52:34.000Z,MER-PAY-202500401-002213,SCT,SUCCESS,,,,SUCCESS,,5338
2025-05-11T14:02:00.000Z,MER-PAY-202500317-000857,SWIFT,SUCCESS,,,,SUCCESS,,2920
2025-04-25T15:01:40.000Z,MER-PAY-202500527-002755,SCT,SUCCESS,,,,SUCCESS,,2712
2025-05-18T12:45:21.000Z,MER-PAY-202500320-006575,SCT,FAILED,RR04,REGULATORY_REASON,RAIL,STRUCTURED,YES,906
2025-03-16T12:12:23.000Z,MER-PAY-202500426-000644,SCT,SUCCESS,,,,SUCCESS,,6465
2025-04-21T07:00:06.000Z,MER-PAY-202500417-009528,SCT,FAILED,EB-PRIV-001,,UNKNOWN,RAW,NO,855
2025-03-25T17:54:49.000Z,MER-PAY-202500519-008840,SCT_INST,FAILED,AML.HOLD,AML_HOLD,CORE,STRUCTURED,YES,1907
2025-04-19T05:12:18.000Z,MER-PAY-202500414-009237,SCT_INST,FAILED,EB-PRIV-002,,UNKNOWN,RAW,NO,1192
2025-03-20T07:46:29.000Z,MER-PAY-202500403-004823,SCT,FAILED,DT01,INVALID_DATE,RAIL,STRUCTURED,YES,343
2025-05-14T22:21:11.000Z,MER-PAY-202500527-004074,SCT,FAILED,AC04,CLOSED_ACCOUNT,RAIL,STRUCTURED,YES,895
2025-03-22T06:48:57.000Z,MER-PAY-202500418-004465,SCT,FAILED,DT01,INVALID_DATE,RAIL,STRUCTURED,YES,3805
2025-03-11T21:04:16.000Z,MER-PAY-202500303-006604,SCT,FAILED,TIMEOUT,RAIL_TIMEOUT,CONNECTOR,STRUCTURED,YES,10513
2025-05-05T05:59:00.000Z,MER-PAY-202500308-008093,SCT,FAILED,BAL.INSUFFICIENT,INSUFFICIENT_FUNDS,CORE,STRUCTURED,YES,1382
2025-05-19T23:40:52.000Z,MER-PAY-202500406-000386,SCT,SUCCESS,,,,SUCCESS,,1819
2025-04-13T05:55:34.000Z,MER-PAY-202500408-006270,SCT,FAILED,TM01,CUTOFF_TIME_EXCEEDED,RAIL,STRUCTURED,YES,1073
2025-03-03T05:59:55.000Z,MER-PAY-202500407-006160,SCT_INST,FAILED,AC01,INCORRECT_ACCOUNT_NUMBER,RAIL,STRUCTURED,YES,3546
2025-03-24T16:26:22.000Z,MER-PAY-202500418-007609,SCT,FAILED,BAL.INSUFFICIENT,INSUFFICIENT_FUNDS,CORE,STRUCTURED,YES,1089
2025-03-22T06:37:35.000Z,MER-PAY-202500323-008578,SCT,FAILED,AUTH.REQUIRED,ADDITIONAL_AUTH_REQUIRED,CORE,STRUCTURED,YES,360
2025-03-06T07:52:36.000Z,MER-PAY-202500426-003412,SCT_INST,SUCCESS,,,,SUCCESS,,6737
2025-05-12T21:03:43.000Z,MER-PAY-202500320-005916,SCT,FAILED,DT01,INVALID_DATE,RAIL,STRUCTURED,YES,3649
2025-05-21T13:29:11.000Z,MER-PAY-202500518-003692,SWIFT,SUCCESS,,,,SUCCESS,,904
2025-05-19T01:35:21.000Z,MER-PAY-202500501-000642,SCT,SUCCESS,,,,SUCCESS,,7483
2025-05-26T14:23:34.000Z,MER-PAY-202500516-003374,SWIFT,SUCCESS,,,,SUCCESS,,3984
2025-03-11T21:55:37.000Z,MER-PAY-202500525-001410,SCT,SUCCESS,,,,SUCCESS,,3129
2025-04-26T11:58:11.000Z,MER-PAY-202500423-002993,SWIFT,SUCCESS,,,,SUCCESS,,1526
2025-05-18T06:39:04.000Z,MER-PAY-202500418-004526,SCT,FAILED,AC06,BLOCKED_ACCOUNT,RAIL,STRUCTURED,YES,3705
2025-05-28T03:01:32.000Z,MER-PAY-202500427-003508,SCT,SUCCESS,,,,SUCCESS,,7009
2025-04-03T16:15:28.000Z,MER-PAY-202500503-002487,SCT_INST,SUCCESS,,,,SUCCESS,,460
2025-04-15T01:22:48.000Z,MER-PAY-202500417-009401,SCT,FAILED,EB-PRIV-002,,UNKNOWN,RAW,NO,1365
2025-03-18T20:48:23.000Z,MER-PAY-202500520-009651,SCT_INST,FAILED,EB-PRIV-001,,UNKNOWN,RAW,NO,740
2025-03-07T13:50:03.000Z,MER-PAY-202500325-000947,SCT_INST,SUCCESS,,,,SUCCESS,,5378
2025-04-03T23:31:25.000Z,MER-PAY-202500313-004714,SCT,FAILED,BE04,MISSING_CREDITOR_ADDRESS,RAIL,STRUCTURED,YES,2102
2025-05-28T16:38:59.000Z,MER-PAY-202500421-003605,SWIFT,SUCCESS,,,,SUCCESS,,1462
2025-05-29T19:56:48.000Z,MER-PAY-202500528-001259,SCT_INST,SUCCESS,,,,SUCCESS,,2528
2025-05-15T16:44:45.000Z,MER-PAY-202500520-001276,SWIFT,SUCCESS,,,,SUCCESS,,5669
2025-05-23T06:25:43.000Z,MER-PAY-202500414-005605,SCT,FAILED,AC01,INCORRECT_ACCOUNT_NUMBER,RAIL,STRUCTURED,YES,3402
2025-03-31T18:01:46.000Z,MER-PAY-202500303-007839,SCT,FAILED,OFAC.HOLD,OFAC_HOLD,CORE,STRUCTURED,YES,746
2025-03-09T11:42:59.000Z,MER-PAY-202500410-002832,SCT,SUCCESS,,,,SUCCESS,,2174
2025-05-03T06:37:44.000Z,MER-PAY-202500303-006011,SCT_INST,FAILED,BE04,MISSING_CREDITOR_ADDRESS,RAIL,STRUCTURED,YES,294
2025-04-01T04:44:22.000Z,MER-PAY-202500512-007855,SCT_INST,FAILED,CURR.MISMATCH,CURRENCY_MISMATCH,CORE,STRUCTURED,YES,1868
2025-03-23T09:42:45.000Z,MER-PAY-202500521-008762,SCT,FAILED,CUST.SANCTIONED,CUSTOMER_SANCTIONED,CORE,STRUCTURED,YES,663
2025-03-16T01:47:50.000Z,MER-PAY-202500402-001619,SCT,SUCCESS,,,,SUCCESS,,2613
2025-03-09T12:18:46.000Z,MER-PAY-202500404-004486,SCT,FAILED,DT01,INVALID_DATE,RAIL,STRUCTURED,YES,833
2025-03-20T04:44:02.000Z,MER-PAY-202500424-002756,SCT,SUCCESS,,,,SUCCESS,,2933
2025-05-21T12:04:30.000Z,MER-PAY-202500309-008563,SCT_INST,FAILED,BAL.LIMIT.EXCEEDED,DAILY_LIMIT_EXCEEDED,CORE,STRUCTURED,YES,1202
2025-03-08T14:46:03.000Z,MER-PAY-202500521-005791,SCT,FAILED,MS03,REASON_NOT_SPECIFIED,RAIL,STRUCTURED,YES,2543
2025-03-29T01:25:48.000Z,MER-PAY-202500415-004126,SCT,FAILED,TM01,CUTOFF_TIME_EXCEEDED,RAIL,STRUCTURED,YES,1144
2025-05-11T05:39:00.000Z,MER-PAY-202500509-003553,SCT_INST,SUCCESS,,,,SUCCESS,,977
2025-03-21T18:11:18.000Z,MER-PAY-202500517-008203,SCT,FAILED,AC.CLOSED,ACCOUNT_CLOSED,CORE,STRUCTURED,YES,558
2025-03-04T20:48:47.000Z,MER-PAY-202500416-005862,SCT,FAILED,AG01,TRANSACTION_FORBIDDEN,RAIL,STRUCTURED,YES,2664
2025-05-17T12:44:49.000Z,MER-PAY-202500316-004421,SCT,FAILED,DT01,INVALID_DATE,RAIL,STRUCTURED,YES,1513
2025-03-11T20:16:02.000Z,MER-PAY-202500426-000447,SCT,SUCCESS,,,,SUCCESS,,1578
2025-05-21T20:43:59.000Z,MER-PAY-202500403-000288,SCT,SUCCESS,,,,SUCCESS,,6616
2025-04-20T01:11:35.000Z,MER-PAY-202500502-001156,SCT,SUCCESS,,,,SUCCESS,,5347
2025-05-19T17:55:07.000Z,MER-PAY-202500305-005398,SCT,FAILED,RR04,REGULATORY_REASON,RAIL,STRUCTURED,YES,1946
2025-05-05T12:31:05.000Z,MER-PAY-202500305-001796,SCT_INST,SUCCESS,,,,SUCCESS,,5946
2025-03-10T10:34:00.000Z,MER-PAY-202500520-007879,SCT,FAILED,AC.CLOSED,ACCOUNT_CLOSED,CORE,STRUCTURED,YES,1954
2025-04-29T05:45:59.000Z,MER-PAY-202500401-008675,SCT,FAILED,CUST.SANCTIONED,CUSTOMER_SANCTIONED,CORE,STRUCTURED,YES,637
2025-04-22T03:17:03.000Z,MER-PAY-202500504-001728,SCT_INST,SUCCESS,,,,SUCCESS,,5598
2025-03-03T22:43:54.000Z,MER-PAY-202500318-008303,SCT,FAILED,AUTH.REQUIRED,ADDITIONAL_AUTH_REQUIRED,CORE,STRUCTURED,YES,1228
2025-03-07T20:36:26.000Z,MER-PAY-202500417-006033,SCT_INST,FAILED,AC06,BLOCKED_ACCOUNT,RAIL,STRUCTURED,YES,1144
2025-05-13T20:45:15.000Z,MER-PAY-202500304-003335,SWIFT,SUCCESS,,,,SUCCESS,,7415
2025-04-08T10:34:04.000Z,MER-PAY-202500315-001731,SCT,SUCCESS,,,,SUCCESS,,5306
2025-04-18T00:59:41.000Z,MER-PAY-202500413-004686,SCT_INST,FAILED,FF01,INVALID_FILE_FORMAT,RAIL,STRUCTURED,YES,3527
2025-04-30T10:39:25.000Z,MER-PAY-202500513-002182,SCT,SUCCESS,,,,SUCCESS,,5679
2025-05-28T08:14:02.000Z,MER-PAY-202500305-004103,SCT,FAILED,AM04,INSUFFICIENT_FUNDS,RAIL,STRUCTURED,YES,3226
2025-03-28T09:23:23.000Z,MER-PAY-202500410-003430,SCT,SUCCESS,,,,SUCCESS,,4084
2025-04-28T23:20:55.000Z,MER-PAY-202500411-006960,SCT_INST,FAILED,INTERNAL_ERROR,CONNECTOR_INTERNAL_ERROR,CONNECTOR,STRUCTURED,YES,491
2025-04-20T23:55:26.000Z,MER-PAY-202500304-006432,SCT,FAILED,DT01,INVALID_DATE,RAIL,STRUCTURED,YES,3952
2025-03-19T14:45:24.000Z,MER-PAY-202500415-002669,SCT,SUCCESS,,,,SUCCESS,,3587
2025-03-13T05:59:31.000Z,MER-PAY-202500519-008405,SCT,FAILED,AML.HOLD,AML_HOLD,CORE,STRUCTURED,YES,404
2025-03-03T10:55:15.000Z,MER-PAY-202500404-000525,SCT_INST,SUCCESS,,,,SUCCESS,,6944
2025-04-30T09:49:06.000Z,MER-PAY-202500426-001834,SCT_INST,SUCCESS,,,,SUCCESS,,2130
2025-05-05T09:06:25.000Z,MER-PAY-202500402-003818,SWIFT,SUCCESS,,,,SUCCESS,,4220
2025-05-07T07:40:46.000Z,MER-PAY-202500310-001716,SCT,SUCCESS,,,,SUCCESS,,6749
2025-03-25T16:44:51.000Z,MER-PAY-202500302-007817,SCT,FAILED,CUST.SANCTIONED,CUSTOMER_SANCTIONED,CORE,STRUCTURED,YES,615
2025-03-30T20:10:51.000Z,MER-PAY-202500513-004410,SCT_INST,FAILED,AC01,INCORRECT_ACCOUNT_NUMBER,RAIL,STRUCTURED,YES,3503
2025-03-09T04:33:02.000Z,MER-PAY-202500506-005461,SCT_INST,FAILED,DT01,INVALID_DATE,RAIL,STRUCTURED,YES,2679
2025-05-01T11:31:30.000Z,MER-PAY-202500316-006418,SCT,FAILED,AC01,INCORRECT_ACCOUNT_NUMBER,RAIL,STRUCTURED,YES,3019
2025-04-23T03:38:25.000Z,MER-PAY-202500315-001769,SCT,SUCCESS,,,,SUCCESS,,2832
2025-04-08T21:01:56.000Z,MER-PAY-202500516-000894,SCT_INST,SUCCESS,,,,SUCCESS,,2492
2025-05-26T09:31:35.000Z,MER-PAY-202500414-003305,SCT,SUCCESS,,,,SUCCESS,,6922
2025-05-22T06:24:17.000Z,MER-PAY-202500401-005456,SCT_INST,FAILED,TM01,CUTOFF_TIME_EXCEEDED,RAIL,STRUCTURED,YES,1704
2025-04-12T01:05:48.000Z,MER-PAY-202500516-007316,SCT,FAILED,TIMEOUT,RAIL_TIMEOUT,CONNECTOR,STRUCTURED,YES,11170
2025-04-30T18:04:30.000Z,MER-PAY-202500324-007351,SCT_INST,FAILED,TIMEOUT,RAIL_TIMEOUT,CONNECTOR,STRUCTURED,YES,11131
2025-03-31T04:47:07.000Z,MER-PAY-202500305-001122,SCT_INST,SUCCESS,,,,SUCCESS,,4155
2025-04-13T13:18:04.000Z,MER-PAY-202500305-000333,SCT,SUCCESS,,,,SUCCESS,,3542
2025-03-30T03:36:46.000Z,MER-PAY-202500308-008778,SCT,FAILED,CURR.MISMATCH,CURRENCY_MISMATCH,CORE,STRUCTURED,YES,1199
2025-04-17T17:14:54.000Z,MER-PAY-202500407-009869,SWIFT,FAILED,RJCT,,UNKNOWN,GENERIC,NO,1154
2025-05-07T00:00:20.000Z,MER-PAY-202500402-003234,SCT,SUCCESS,,,,SUCCESS,,6207
2025-05-21T01:16:46.000Z,MER-PAY-202500312-000120,SWIFT,SUCCESS,,,,SUCCESS,,7911
2025-04-19T04:21:54.000Z,MER-PAY-202500502-003182,SCT_INST,SUCCESS,,,,SUCCESS,,6758
2025-04-07T05:58:53.000Z,MER-PAY-202500512-006219,SCT_INST,FAILED,MS03,REASON_NOT_SPECIFIED,RAIL,STRUCTURED,YES,3926
2025-05-18T01:57:19.000Z,MER-PAY-202500410-000553,SCT,SUCCESS,,,,SUCCESS,,1078
2025-04-11T19:03:57.000Z,MER-PAY-202500428-003495,SCT_INST,SUCCESS,,,,SUCCESS,,4393
2025-04-11T13:39:49.000Z,MER-PAY-202500307-007516,SCT,FAILED,BAL.INSUFFICIENT,INSUFFICIENT_FUNDS,CORE,STRUCTURED,YES,1976
2025-03-21T06:27:07.000Z,MER-PAY-202500403-004235,SCT_INST,FAILED,AC04,CLOSED_ACCOUNT,RAIL,STRUCTURED,YES,2012
2025-03-18T04:46:27.000Z,MER-PAY-202500513-009067,SCT_INST,FAILED,AC.PEND.REVIEW,,UNKNOWN,RAW,NO,586
2025-05-17T21:21:23.000Z,MER-PAY-202500311-007569,SCT,FAILED,BAL.LIMIT.EXCEEDED,DAILY_LIMIT_EXCEEDED,CORE,STRUCTURED,YES,431
2025-05-07T08:14:42.000Z,MER-PAY-202500423-007712,SCT,FAILED,BAL.INSUFFICIENT,INSUFFICIENT_FUNDS,CORE,STRUCTURED,YES,1384
2025-04-15T01:38:14.000Z,MER-PAY-202500515-007274,SWIFT,FAILED,INTERNAL_ERROR,CONNECTOR_INTERNAL_ERROR,CONNECTOR,STRUCTURED,YES,683
2025-04-11T17:59:04.000Z,MER-PAY-202500525-006018,SCT,FAILED,AG01,TRANSACTION_FORBIDDEN,RAIL,STRUCTURED,YES,3799
2025-04-30T09:51:05.000Z,MER-PAY-202500518-002559,SWIFT,SUCCESS,,,,SUCCESS,,4476
2025-05-28T10:33:42.000Z,MER-PAY-202500418-006994,SCT,FAILED,TIMEOUT,RAIL_TIMEOUT,CONNECTOR,STRUCTURED,YES,10772
2025-05-22T00:34:00.000Z,MER-PAY-202500313-007891,SCT,FAILED,CURR.MISMATCH,CURRENCY_MISMATCH,CORE,STRUCTURED,YES,1395
2025-03-05T11:01:07.000Z,MER-PAY-202500413-004094,SCT_INST,FAILED,AC04,CLOSED_ACCOUNT,RAIL,STRUCTURED,YES,1131
2025-03-06T20:44:06.000Z,MER-PAY-202500522-001806,SWIFT,SUCCESS,,,,SUCCESS,,1060
2025-04-19T10:52:04.000Z,MER-PAY-202500403-000379,SCT,SUCCESS,,,,SUCCESS,,1946
2025-05-08T03:13:59.000Z,MER-PAY-202500305-008584,SCT_INST,FAILED,BAL.LIMIT.EXCEEDED,DAILY_LIMIT_EXCEEDED,CORE,STRUCTURED,YES,1701
2025-05-25T01:26:27.000Z,MER-PAY-202500404-008759,SCT,FAILED,CURR.MISMATCH,CURRENCY_MISMATCH,CORE,STRUCTURED,YES,1480
2025-04-24T23:26:23.000Z,MER-PAY-202500513-009090,SCT,FAILED,EB-PRIV-001,,UNKNOWN,RAW,NO,911
2025-03-12T14:36:56.000Z,MER-PAY-202500324-004514,SCT,FAILED,AM04,INSUFFICIENT_FUNDS,RAIL,STRUCTURED,YES,854
2025-04-20T23:22:23.000Z,MER-PAY-202500314-001256,SCT_INST,SUCCESS,,,,SUCCESS,,2728
2025-05-22T21:03:32.000Z,MER-PAY-202500519-008737,SCT_INST,FAILED,OFAC.HOLD,OFAC_HOLD,CORE,STRUCTURED,YES,1996
2025-03-04T16:47:39.000Z,MER-PAY-202500310-006635,SCT,FAILED,TIMEOUT,RAIL_TIMEOUT,CONNECTOR,STRUCTURED,YES,10047
2025-04-16T13:15:34.000Z,MER-PAY-202500312-006409,SCT_INST,FAILED,AC01,INCORRECT_ACCOUNT_NUMBER,RAIL,STRUCTURED,YES,553
2025-05-06T12:29:45.000Z,MER-PAY-202500309-007298,SCT_INST,FAILED,CONNECTION_ERROR,RAIL_CONNECTION_FAILED,CONNECTOR,STRUCTURED,YES,729
2025-04-21T20:57:25.000Z,MER-PAY-202500406-005594,SCT_INST,FAILED,AG01,TRANSACTION_FORBIDDEN,RAIL,STRUCTURED,YES,2525
2025-04-29T17:22:58.000Z,MER-PAY-202500505-005755,SCT_INST,FAILED,MS03,REASON_NOT_SPECIFIED,RAIL,STRUCTURED,YES,3973
2025-05-27T22:32:58.000Z,MER-PAY-202500303-003758,SCT,SUCCESS,,,,SUCCESS,,6829
2025-05-29T19:54:40.000Z,MER-PAY-202500514-008556,SCT,FAILED,BAL.LIMIT.EXCEEDED,DAILY_LIMIT_EXCEEDED,CORE,STRUCTURED,YES,527
2025-05-13T21:37:02.000Z,MER-PAY-202500512-002128,SCT,SUCCESS,,,,SUCCESS,,5897
2025-05-16T11:55:13.000Z,MER-PAY-202500322-009359,SCT,FAILED,EB-PRIV-001,,UNKNOWN,RAW,NO,348
2025-03-02T00:34:58.000Z,MER-PAY-202500328-003960,SCT_INST,SUCCESS,,,,SUCCESS,,2884
2025-05-09T05:12:49.000Z,MER-PAY-202500328-001633,SCT,SUCCESS,,,,SUCCESS,,3640
2025-05-11T21:28:43.000Z,MER-PAY-202500507-005053,SCT_INST,FAILED,TM01,CUTOFF_TIME_EXCEEDED,RAIL,STRUCTURED,YES,343
2025-05-07T12:57:06.000Z,MER-PAY-202500407-009271,SCT,FAILED,EB-PRIV-002,,UNKNOWN,RAW,NO,613
2025-05-02T10:23:52.000Z,MER-PAY-202500301-004400,SCT_INST,FAILED,BE04,MISSING_CREDITOR_ADDRESS,RAIL,STRUCTURED,YES,2874
2025-05-11T01:15:17.000Z,MER-PAY-202500406-008376,SCT,FAILED,CUST.SANCTIONED,CUSTOMER_SANCTIONED,CORE,STRUCTURED,YES,1566
2025-04-29T09:20:33.000Z,MER-PAY-202500425-003735,SWIFT,SUCCESS,,,,SUCCESS,,333
2025-05-03T02:48:37.000Z,MER-PAY-202500506-005883,SCT_INST,FAILED,AG01,TRANSACTION_FORBIDDEN,RAIL,STRUCTURED,YES,883
2025-03-10T23:35:05.000Z,MER-PAY-202500515-004241,SCT_INST,FAILED,FF01,INVALID_FILE_FORMAT,RAIL,STRUCTURED,YES,3117
2025-03-24T05:45:19.000Z,MER-PAY-202500514-007535,SCT,FAILED,BAL.INSUFFICIENT,INSUFFICIENT_FUNDS,CORE,STRUCTURED,YES,1623
2025-05-01T03:10:26.000Z,MER-PAY-202500515-006136,SCT,FAILED,RR04,REGULATORY_REASON,RAIL,STRUCTURED,YES,2702
2025-05-27T19:11:25.000Z,MER-PAY-202500423-000127,SCT_INST,SUCCESS,,,,SUCCESS,,3025
2025-05-04T13:29:53.000Z,MER-PAY-202500404-005612,SCT,FAILED,AC06,BLOCKED_ACCOUNT,RAIL,STRUCTURED,YES,2621
2025-04-19T07:20:12.000Z,MER-PAY-202500518-001754,SCT,SUCCESS,,,,SUCCESS,,2346
2025-03-21T12:33:02.000Z,MER-PAY-202500517-004991,SCT,FAILED,TM01,CUTOFF_TIME_EXCEEDED,RAIL,STRUCTURED,YES,3214
2025-04-17T22:41:24.000Z,MER-PAY-202500314-003055,SCT_INST,SUCCESS,,,,SUCCESS,,3914
2025-03-25T20:17:08.000Z,MER-PAY-202500312-008024,SCT,FAILED,AML.HOLD,AML_HOLD,CORE,STRUCTURED,YES,1725
2025-05-11T05:28:23.000Z,MER-PAY-202500324-008831,SCT,FAILED,BAL.LIMIT.EXCEEDED,DAILY_LIMIT_EXCEEDED,CORE,STRUCTURED,YES,1248
2025-05-25T14:26:00.000Z,MER-PAY-202500411-005955,SCT,FAILED,MS03,REASON_NOT_SPECIFIED,RAIL,STRUCTURED,YES,3802
2025-05-27T11:28:44.000Z,MER-PAY-202500519-006103,SCT_INST,FAILED,AC01,INCORRECT_ACCOUNT_NUMBER,RAIL,STRUCTURED,YES,350
2025-03-21T14:42:26.000Z,MER-PAY-202500418-004344,SCT_INST,FAILED,RR04,REGULATORY_REASON,RAIL,STRUCTURED,YES,2135
2025-04-21T12:10:21.000Z,MER-PAY-202500405-007533,SCT,FAILED,BAL.INSUFFICIENT,INSUFFICIENT_FUNDS,CORE,STRUCTURED,YES,616
2025-04-01T09:24:30.000Z,MER-PAY-202500419-008032,SCT_INST,FAILED,AUTH.REQUIRED,ADDITIONAL_AUTH_REQUIRED,CORE,STRUCTURED,YES,1516
2025-04-13T05:25:02.000Z,MER-PAY-202500513-005735,SCT_INST,FAILED,AC01,INCORRECT_ACCOUNT_NUMBER,RAIL,STRUCTURED,YES,2827
2025-04-08T13:09:07.000Z,MER-PAY-202500402-008224,SCT,FAILED,AC.CLOSED,ACCOUNT_CLOSED,CORE,STRUCTURED,YES,1630
2025-04-18T04:09:37.000Z,MER-PAY-202500313-001301,SCT,SUCCESS,,,,SUCCESS,,7453
2025-05-20T08:11:50.000Z,MER-PAY-202500405-000957,SCT_INST,SUCCESS,,,,SUCCESS,,2186
2025-03-05T00:30:24.000Z,MER-PAY-202500507-003573,SCT_INST,SUCCESS,,,,SUCCESS,,454
2025-03-27T00:11:30.000Z,MER-PAY-202500509-001822,SCT_INST,SUCCESS,,,,SUCCESS,,5360
2025-03-01T20:07:10.000Z,MER-PAY-202500408-000546,SCT_INST,SUCCESS,,,,SUCCESS,,3604
2025-04-03T19:22:12.000Z,MER-PAY-202500314-005009,SCT_INST,FAILED,AC04,CLOSED_ACCOUNT,RAIL,STRUCTURED,YES,3261
